date,nav,n_pos,ret
2025-01-21,1163771.0500061598,4,0.007857404009123936
2025-01-22,1153197.539816988,4,-0.009085558700842378
2025-01-23,1147506.0379177353,4,-0.004935409331653484
2025-01-24,1173597.972055774,4,0.022737949323025086
2025-01-27,1188364.078006851,4,0.012581911610848762
2025-01-28,1187217.5225301632,4,-0.0009648183565181823
2025-02-03,1217028.870680045,4,0.0251102663026308
2025-02-04,1235920.2144053665,4,0.015522510747641771
2025-02-05,1235902.7813158468,0,-1.4105351879845074e-05
2025-02-06,1235902.7813158468,0,0.0
2025-02-07,1235902.7813158468,0,0.0
2025-02-10,1235902.7813158468,0,0.0
2025-02-11,1235902.7813158468,0,0.0
2025-02-12,1227587.6678199898,25,-0.006727967297722293
2025-02-13,1212832.504028982,25,-0.012019641592857289
2025-02-14,1270966.203695309,25,0.04793217486603396
2025-02-17,1287243.135986797,25,0.012806738876425694
2025-02-18,1301915.137056314,25,0.011398002956348519
2025-02-19,1312475.1793054803,25,0.00811116020437641
2025-02-20,1303224.7867016925,25,-0.007048051460053384
2025-02-21,1334651.2863167427,25,0.024114412138052543
2025-02-24,1335342.548180323,25,0.0005179344377572725
2025-02-25,1324419.4061049204,25,-0.008180029978291148
2025-02-26,1376020.8712134997,25,0.03896157431001224
2025-02-27,1388821.4771530915,25,0.009302624841949658
2025-02-28,1334160.942711336,25,-0.03935749507114661
2025-03-03,1335221.4022077492,25,0.0007948512525468576
2025-03-04,1334340.8812712007,25,-0.0006594568774082044
2025-03-05,1363472.806370741,25,0.021832445897773
2025-03-06,1399363.877851775,25,0.026323276352366642
2025-03-07,1391906.461397723,25,-0.005329147459129824
2025-03-10,1368604.734830462,25,-0.016740871038030902
2025-03-11,1383813.048954963,25,0.011112276420982115
2025-03-12,1371497.7095354858,25,-0.008899568788412249
2025-03-13,1354276.9354888315,25,-0.012556181411696898
2025-03-14,1378469.0424362344,25,0.017863485904137333
2025-03-17,1388858.0938099562,25,0.007536659187761474
2025-03-18,1413036.0989138987,25,0.017408549665154593
2025-03-19,1411614.5036852043,25,-0.0010060572619390307
2025-03-20,1387161.8616836306,25,-0.017322464410599925
