date,nav,n_pos,ret
2025-02-07,885466.7721173349,2,-0.005093066045066763
2025-02-10,892886.9726448199,2,0.008379987551358603
2025-02-11,892034.2115777817,2,-0.0009550604871210178
2025-02-12,890510.003256063,0,-0.0017086881892375283
2025-02-13,890510.003256063,0,0.0
2025-02-14,890510.003256063,0,0.0
2025-02-17,890510.003256063,0,0.0
2025-02-18,890510.003256063,0,0.0
2025-02-19,890510.003256063,0,0.0
2025-02-20,890510.003256063,0,0.0
2025-02-21,890510.003256063,0,0.0
2025-02-24,890510.003256063,0,0.0
2025-02-25,890510.003256063,0,0.0
2025-02-26,890510.003256063,0,0.0
2025-02-27,890510.003256063,0,0.0
2025-02-28,890510.003256063,0,0.0
2025-03-03,890510.003256063,0,0.0
2025-03-04,890510.003256063,0,0.0
2025-03-05,890510.003256063,0,0.0
2025-03-06,890510.003256063,0,0.0
2025-03-07,890510.003256063,0,0.0
2025-03-10,890510.003256063,0,0.0
2025-03-11,890510.003256063,0,0.0
2025-03-12,890510.003256063,0,0.0
2025-03-13,890510.003256063,0,0.0
2025-03-14,890510.003256063,0,0.0
2025-03-17,890510.003256063,0,0.0
2025-03-18,890510.003256063,0,0.0
2025-03-19,890510.003256063,0,0.0
2025-03-20,890510.003256063,0,0.0
2025-03-21,890510.003256063,0,0.0
2025-03-24,890510.003256063,0,0.0
2025-03-25,890510.003256063,0,0.0
2025-03-26,884644.4739514656,16,-0.006586707934948199
2025-03-27,904411.1764422962,16,0.02234423327434376
2025-03-28,921726.0886482021,16,0.019144956029864657
2025-03-31,916249.6921433182,16,-0.005941457632945513
2025-04-01,929737.0890108949,16,0.014720219808234347
2025-04-02,928192.7753242934,16,-0.0016610219220623001
2025-04-03,920549.3435761561,16,-0.008234746004639915
2025-04-07,807378.4700196497,8,-0.12293841101103764
2025-04-08,820228.2372495369,7,0.01591541972821542
2025-04-09,827011.0240614404,7,0.008269389547777672
2025-04-10,833279.8430565943,7,0.007580091211321305
2025-04-11,835702.1228968861,7,0.0029069223988504866
2025-04-14,843101.0852620169,7,0.008853588093665321
2025-04-15,840332.2322732272,7,-0.003284129314018336
